trial_num,fixcross_time,fixation_HZ,fixation_bin,fixation_regarded,start_time,Fstart_HZ,Fstart_bin,Fstart_regarded,stop_time,Fstop_HZ,Fstop_bin,Fstop_regarded,RT,boundary_type,key,resp_value,leftright,accuracy,confidence,frameName,response_time,response_HZ,response_bin,response_regarded
73,2649.13827975,79474.1483925,79474,2649.133333333333,2649.78040375,79493.4121125,79493,2649.766666666667,2651.81119775,79554.33593249999,79554,2651.8,3.941514576185,2,1,2,1,2.0,3.0,b'SB_54_ShortA.png',2655.752712326185,79672.58136978555,79672,2655.733333333333
74,2655.76620525,79672.9861575,79672,2655.733333333333,2656.368203,79691.04609,79691,2656.366666666667,2658.3995447499997,79751.9863425,79751,2658.366666666667,2.438480284086836,1,1,2,1,2.0,3.0,b'NB_17_LongA.png',2660.8380250340865,79825.1407510226,79825,2660.8333333333335
75,2660.84842975,79825.4528925,79825,2660.8333333333335,2661.43029975,79842.9089925,79842,2661.4,2663.46114525,79903.83435749999,79903,2663.4333333333334,2.8984428918479352,2,1,2,1,2.0,3.0,b'SB_32_LongA.png',2666.359588141848,79990.78764425544,79990,2666.3333333333335
76,2666.36529025,79990.95870749999,79990,2666.3333333333335,2667.00731425,80010.21942750001,80010,2667.0,2669.0386605,80071.15981499999,80071,2669.0333333333333,0.9985462239733351,3,2,3,1,1.0,2.0,b'HB_21_LongA.png',2670.037206723973,80101.1162017192,80101,2670.0333333333333
77,2670.048663,80101.45989,80101,2670.0333333333333,2670.7310235,80121.930705,80121,2670.7,2672.7621569999997,80182.86471,80182,2672.733333333333,2.2754255843196916,3,2,2,1,1.0,3.0,b'HB_28_LongA.png',2675.0375825843194,80251.12747752958,80251,2675.0333333333333
78,2675.05961825,80251.7885475,80251,2675.0333333333333,2675.6414405,80269.243215,80269,2675.633333333333,2677.6727945,80330.18383499999,80330,2677.6666666666665,0.0,1,2,1,1,1.0,0.0,b'NB_12_LongA.png',2677.6727945,80330.18383499999,80330,2677.6666666666665
79,2679.20770675,80376.2312025,80376,2679.2,2679.80973125,80394.29193749999,80394,2679.8,2681.84109025,80455.23270749999,80455,2681.8333333333335,1.8121354840695858,2,1,2,1,2.0,3.0,b'SB_16_ShortA.png',2683.6532257340696,80509.59677202208,80509,2683.633333333333
80,2683.6593935,80509.781805,80509,2683.633333333333,2684.28147775,80528.44433249999,80528,2684.266666666667,2686.3129209999997,80589.38763,80589,2686.3,2.388213697088304,1,1,3,1,2.0,2.0,b'NB_20_LongA.png',2688.701134697088,80661.03404091264,80661,2688.7
81,2688.716292,80661.48876000001,80661,2688.7,2689.318264,80679.54792,80679,2689.3,2691.3496152499997,80740.48845749999,80740,2691.3333333333335,1.5129016872256216,1,1,3,1,2.0,2.0,b'NB_5_LongA.png',2692.8625169372253,80785.87550811676,80785,2692.8333333333335
82,2692.870789,80786.12367,80786,2692.866666666667,2693.5329374999997,80805.98812499999,80805,2693.5,2695.5643757499997,80866.93127249999,80866,2695.5333333333333,1.2825091122058438,1,2,3,1,1.0,2.0,b'NB_5_ShortA.png',2696.8468848622056,80905.40654586616,80905,2696.8333333333335
83,2696.860232,80905.80696,80905,2696.8333333333335,2697.4823217499998,80924.46965249999,80924,2697.4666666666667,2699.51363925,80985.4091775,80985,2699.5,3.1590892430544955,3,1,2,1,2.0,3.0,b'HB_32_ShortA.png',2702.6727284930544,81080.18185479163,81080,2702.6666666666665
84,2702.6795927499998,81080.3877825,81080,2702.6666666666665,2703.28155725,81098.4467175,81098,2703.266666666667,2705.31293,81159.3879,81159,2705.3,0.42234123671505586,3,1,2,1,2.0,3.0,b'HB_46_LongA.png',2705.735271236715,81172.05813710146,81172,2705.733333333333
85,2705.7440065,81172.32019500001,81172,2705.733333333333,2706.30603575,81189.1810725,81189,2706.3,2708.33720925,81250.1162775,81250,2708.3333333333335,2.567625863452122,3,1,4,1,2.0,1.0,b'HB_58_LongA.png',2710.904835113452,81327.14505340355,81327,2710.9
86,2710.92757675,81327.8273025,81327,2710.9,2711.5495177499997,81346.4855325,81346,2711.5333333333333,2713.58094175,81407.4282525,81407,2713.5666666666666,0.9239859253389113,1,2,6,2,2.0,2.0,b'NB_11_ShortA.png',2714.504927675339,81435.14783026016,81435,2714.5
87,2714.5156592499998,81435.4697775,81435,2714.5,2715.1579965,81454.739895,81454,2715.133333333333,2717.18963125,81515.68893749999,81515,2717.1666666666665,0.13578681719081942,3,2,6,2,2.0,2.0,b'HB_54_LongA.png',2717.3254180671906,81519.76254201571,81519,2717.3
88,2717.3337257499998,81520.01177249999,81520,2717.3333333333335,2717.9760295,81539.280885,81539,2717.9666666666667,2720.00717825,81600.2153475,81600,2720.0,-0.6461170817619859,2,1,2,1,2.0,3.0,b'SB_20_LongA.png',2719.361061168238,81580.83183504714,81580,2719.3333333333335
89,2719.3824652499998,81581.4739575,81581,2719.366666666667,2720.0245965,81600.737895,81600,2720.0,2722.05593675,81661.6781025,81661,2722.0333333333333,2.2907594638013506,1,1,7,2,1.0,3.0,b'NB_16_LongA.png',2724.3466962138014,81730.40088641403,81730,2724.3333333333335
90,2724.358151,81730.74453,81730,2724.3333333333335,2725.0003334999997,81750.01000499999,81750,2725.0,2727.03166775,81810.9500325,81810,2727.0,1.9292877168395535,3,1,7,2,1.0,3.0,b'HB_10_LongA.png',2728.9609554668396,81868.82866400518,81868,2728.9333333333334
91,2728.98056925,81869.4170775,81869,2728.9666666666667,2729.58259675,81887.4779025,81887,2729.5666666666666,2731.61368525,81948.4105575,81948,2731.6,0.8900137176856333,1,2,7,2,2.0,3.0,b'NB_15_LongA.png',2732.5036989676855,81975.11096903056,81975,2732.5
92,2732.517172,81975.51516,81975,2732.5,2733.1795695,81995.387085,81995,2733.1666666666665,2735.2105625,82056.316875,82056,2735.2,1.5275966072204028,2,1,2,1,2.0,3.0,b'SB_4_LongA.png',2736.7381591072203,82102.14477321661,82102,2736.733333333333
